,ID,location
1688,24092267,"Vancouver, Canada"
1689,409693842,"Sacramento, CA"
1690,878841762,"Wyoming, USA"
1691,2253181029,South Dakota
1692,391832877,TERRA DO NUNCA
1693,110634701,NEW YORK
1694,3192963129,"Atlanta, GA"
1695,1058542910,"Jasper, GA"
1696,79643213,"Big Rapids, Michigan"
1697,225542273,Indianapolis
1698,2547071850,"Tyler, TX"
1699,1772029610,Hamptons NY
1700,3231091729,"Lagos de Moreno, Jalisco"
1701,17798880,San Francisco
1702,622017431,El Paso  Texas 
1703,1298738917,NY
1704,458532536,Kent
1705,16839404,"Seattle, WA"
1706,3074637588,"Lanham, MD"
1707,246352348,Lincoln
1708,50696069,"Saint Albans, WV"
1709,77751969,"Lowell, MA"
1710,3393360789,"Scotland, United Kingdom"
1711,2857268740,CABA
1712,164782728,"Brooklyn, NY"
1713,940064684,United Kingdom
1714,761737903,"California, USA"
1715,438912178,JACKSONVILLE
1716,412671054,Calhoun GA
1717,52817275,Indiana
1718,87230895,USA
1719,348527090,"Plymouth,  〽️ichigan"
1720,494559418,alexandria
1721,637333525,SINGAPUR
1722,552080033,Hollywood Arts
1723,323415372,Portsmouth 
1724,235435162,"Tacoma, Washington"
1725,3046302120,INDRAMAYU
1726,3560477777,"Oakland, CA"
1727,148854549,las vegas
1728,2418287196,"Minneapolis, MN"
1729,3057169391,Bayonne 
1730,4856259048,"South Hooksett, NH"
1731,283074385,Mozambique - Tete-Nova Chicoa
1732,355126591,Utah
1733,499029969,New York
1734,2957805593,"Roxboro, NC"
1735,987974593,"Tijuana, Baja California"
1736,127082548,las vegas
1737,2267748661,"Anaheim, CA"
1738,341086932,houston
1739,184640056,JOGJAKARTA
1740,1976219060,Joinville - SC
1741,435338664,"Seattle, WA to Frisco, TX"
1742,377169253,"Chicago, IL"
1743,274890359,"Anchorage, AK"
1744,1359489300,Wisconsin
1745,529114418,"Seattle, Wa"
1746,69277379,TOKYO
1747,377501665,"Lexington, KY"
1748,3721975452,"Austin, TX"
1749,233330138,"Edina, MN"
1750,2435068945,SERBIA
1751,165065129,CARACAS
1752,818266975,"Rochester,  NY"
1753,3422278109,United Kingdom
1754,368962496,http://pic.twitter.com/KSarMB3
1755,61577690,"Orangeville, Ontario"
1756,27255249,"Toronto, Ontario"
1757,3252879326,"Dallas, TX"
1758,351817295,"Dallas,Texas"
1759,392606658,VADODARA (GUJARAT)
1760,486290769,"United States, Pennsylvania"
1761,49729350,"Campbell, CA"
1762,2970222953,"Summerville, SC"
1763,711610938,"Fruitland Park, FL"
1764,29931858,Chicago
1765,434452414,"San Jose, Costa Rica"
1766,1290276055,Tennessee
1767,2859284728,"Toronto, Ontario"
1768,96132774,"Houston,TX"
1769,275476619,QATAR
1770,3133601448,Miami
1771,607500912,"Potomac Falls, VA"
1772,473962761,CAGNES SUR MER
1773,51872247,The great USA!
1774,383727678,Columbus
1775,1930666764,LAGOS
1776,31305189,"East Coast, USA"
1777,2332969998,Houston
1778,32501288,"Cary, NC"
1779,98890089,West Sussex
1780,1210716980,"Auburn, AL"
1781,2655059636,azle texas
1782,33813171,"Los Angeles, California"
1783,1053936770,Wellington - Somerset
1784,17934634,Minneapolis
1785,2719184940,VIA PAISIELLO 7 MILANO 
1786,404897213,"Harrisonburg, VA"
1787,71902645,"Champaign, IL"
1788,317112328,Arkansas
1789,3189459382,Texas
1790,328434915,"Lindsay town, TX, USA"
1791,542916415,"Williamsburg, brooklyn"
1792,198804997,"Louisville,KY"
1793,332616030,New Jersey
1794,1108292384,"Plainfield village, CT, USA"
1795,456898902,"CO, NE, SD, NY, NV, TN "
1796,906894620,Whitehaven/workington cumbria
1797,208669759,"Bronx, NY"
1798,632664325,Warren 
1799,3162897522,"Dallas, TX"
1800,424630545,VILLAHERMOSA
1801,454119389,D.C. via South Bend
1802,1145033696,"West Midlands, UK"
1803,2419323638,"Vidalia, GA"
1804,19583647,Cambridge
1805,4281509777,"Sanford, FL"
1806,401072523,Hudson Valley New York
1807,3253746601,"Albuquerque, NM"
1808,321839631,CAMPOGRANDE RJ BRASIL
1809,295571908,MNL
1810,605615410,Illinois
1811,3014233469,BUKAVU-RDC
1812,625640920,"Brooklyn, NY"
1813,143458910,MEDELLIN
1814,419754289,"santa cruz, chile"
1815,2759768579,EDEP YA HÛ
1816,31036604,"East Lansing, MI"
1817,1588535184,"Preston, United Kingdom"
1818,3494184814,MAIAMEE
1819,850101,Chicago.  Where else?
1820,1279117345,"Tampa, FL"
1821,2494049096,Washington
1822,1591135279,LIMA
1823,2169114764,"Clermont-Ferrand, France"
1824,748459062,New York
1825,1219126117,KSU campus
1826,263210346,miami
1827,409030557,Stillwater Oklahoma
1828,3304129507,"New York, NY"
1829,2959144127,"Scotland, United Kingdom"
1830,1863140930,"Bootjack, CA, USA"
1831,185516529,Seattle Washington state
1832,454300211,"Victorville, CA"
1833,604921230,"Greenville,NC"
1834,138650658,Kansas
1835,974579204,new jersey
1836,4852055835,"Shrewsbury, MA"
1837,27777925,"Tallahassee, FL"
1838,1924731835,Boston MA
1839,492894866,Seattle
1840,573241391,"Jacksonville Beach, FL"
1841,445752808,"Little Rock, AR"
1842,81950806,"High Point, North Carolina"
1843,1575676568,Sittin'PRETTY
1844,152026891,Washington
1845,1356325062,Manchester
1846,2540693779,Park Ridge New Jersey
1847,51953005,MI
1848,600152267,"Union, SC"
1849,139237542,Puerto Cabello Venezuela
1850,265320481,"Moreno, Argentina"
1851,2478182712,"CANADA, Lethbridge "
1852,540414897,"CANDYLAND , BITCH ST."
1853,20619378,"Worcestershire, UK"
1854,2608762744,"San Diego, CA"
1855,1106310330,"Mississippi, USA"
1856,330811329,"Tigard, Oregon"
1857,15504557,"Oakland, CA"
1858,871293937,"Arizona, USA"
1859,219925217,"Denver, CO"
1860,1051083175,"Mountain View, CA"
1861,250947024,USA
1862,2241390542,Kentucky
1863,331435765,LOUISIANA
1864,1851006722,Iowa
1865,281659311,california usa
1866,26889712,Virginia
1867,267948472,"St Louis, MO"
1868,341783409,Ohio
1869,324085450,"Toledo, oh"
1870,1426981255,"Syracuse, New York"
1871,94248253,"Largo, FL"
1872,4519516307,Kingdom of Lucis
1873,2271698581,INDIA
1874,429095218,"Largo, Florida"
1875,51050644,New York City
1876,490238242,Bridgeport Bitch
1877,617719257,New York
1878,316822521,GLOBAL * G *
1879,60872638,Berkshire UK
1880,1307868667,POLAND ♥
1881,2616483786,Victoria
1882,2169527607,Medway kent.
1883,868625305,kent
1884,142750429,"New York, USA"
1885,370080845,Manchester & Bath UK
1886,4804934322,"Illinois, USA"
1887,2511453973,lake elsinore ca.
1888,193063672,"Las Vegas, NV"
1889,544831890,"Solano County, CA"
1890,15742305,"Columbus, OH"
1891,710987270,"Rock Hill, SC"
1892,3241017135,CHAPRA BIHAR
1893,2178474855,"Birmingham, West midlands. UK "
1894,4329155658,"Folsom, CA"
1895,1853506574,Buffalo
1896,868219585,FCT Abuja Nigeria
1897,830164417,Mississauga Ontario
1898,2427208721,"Medellin, Bello "
1899,792220716,Kingdom of Saudi Arabia
1900,59620841,NYC
1901,923939934,"New Bedford, MA"
1902,2450031531,"Okatie, SC  "
1903,300476478,New York City Area
1904,434612531,Memphis TN
1905,78178319,"Washington, DC area "
1906,1491090258,Santa Rosa-RS
1907,885508225,"Taif, Kingdom of Saudi Arabia"
1908,1859544554,San Jose
1909,456272695,"Balderson, Ontario"
1910,500228407,"Fremont, CA"
1911,2231820914,"TAMILNADU,INDIA "
1912,27912046,"Downey, CA"
1913,2274910243,Las Vegas
1914,265697869,"New York, NY"
1915,417547014,Georgia
1916,4104792435,"Piedmont, SC"
1917,2285927774,"El Toro,CA,US"
1918,2902807486,"Windsor, New Jersey"
1919,1423658473,United Kingdom
1920,1408803546,"Bay Area, California"
1921,73818527,"Austin,TX"
1922,2165714312,kingsport tennessee
1923,309829741,ARGENTINA-ROSARIO.S.FE
1924,211658069,Brandywine MD
1925,353111023,New York City
1926,4204522454,"Minneapolis, MN"
1927,769787533,"Chicago, IL"
1928,23724487,Minnesota 
1929,567621676,Boston
1930,994192921,North Las Vegas
1931,54160643,"Laredo, TX"
1932,136117490,"Little Rock, Arkansas"
1933,44179003,SEOUL FOR NOW!
1934,536479321,"Seattle, WA"
1935,224773774,Los Angeles
1936,460120920,USA
1937,821555894,INDONESIA
1938,191761634,"Spokane, WA - Los Angeles, CA"
1939,3093949332,"Tulsa, OK"
1940,4702679329,"England, United Kingdom"
1941,369682415,"Fort Collins, Colorado"
1942,20757934,Arkansas
1943,3214172583,"Manhattan, NY"
1944,3077778921,"Indiana, USA"
1945,1112104428,columbus ohio
1946,187961204,yorkshire
1947,2440906291,Ohio
1948,3103994568,Las Vegas!!
1949,323476763,new york
1950,3189951473,"Boston, MA"
1951,240655902,santa cruz davao del sur
1952,2464084634,"Costa Mesa, CA"
1953,191755427,Queensland
1954,2714185777,"Taylors Lakes, Melbourne"
1955,3839565556,"Remsen, New York"
1956,374196556,"Brentwood, Essex"
1957,2724956689,"San Juan de Miraflores, Peru"
1958,32461453,"Clinton, NC"
1959,313368786,Rijsbergen
1960,2924001357,Mae do Rio - PA
1961,823885015,LONDON
1962,528303281,Lebanon
1963,2790557680,Itinga-MA
1964,49131172,"Bremerton, WA"
1965,33672327,Utah
1966,1228252861,"BANDAR LAMPUNG, INDONESIA"
1967,2712286953,MIA
1968,132456877,"Hampton, Virginia"
1969,2293937256,"Menlo Park, CA"
1970,19926576,"Miami Beach, FL"
1971,1361200178,Bronx
1972,1129992282,TOKYO
1973,249955796,"Almost Heaven, WV"
1974,24930580,"Indianapolis, In"
1975,3371981657,"England, United Kingdom"
1976,40919108,"New Hampshire, USA"
1977,33998049,Texas.
1978,2279730962,"Modesto, CA"
1979,112288899,INA
1980,229611193,ST. Louis
1981,35675988,"Rancho Cucamonga, CA"
1982,1596072900,Chicago
1983,215795465,New York 
1984,157364419,"Orlando, Florida"
1985,133064908,"Bangor, Maine"
1986,733572144,Tappahannock VA
1987,395898230,liberty center ohio
1988,2753295387,"Belleek, Co. Fermanagh"
1989,1489033086,PA
1990,4913053910,"Houston, TX"
1991,65688247,"Henderson, NV"
1992,337924454,Delaware
1993,3199300341,Texas
1994,840605672,Chester 
1995,80394468,"Cambridge, England"
1996,245843396,Texas
1997,288222795,Samarinda
1998,1150190209,"Nansen Field, Palos Verdes, CA"
1999,209682525,Sc-SMO
2000,2222018873,AKAY DE ONLAR TANIR...
2001,70797208,"Florida, USA"
2002,803680896,new york city
2003,190157544,"Harrisburg,Pennsylvania"
2004,256319682,"Queensland, Australia"
2005,2373566756, Shailene Woodley
2006,323749200,"Danville,VA"
2007,21693563,"Tattenhall, Chester"
2008,195424489,"Detroit, MI"
2009,65655631,"Scaryietta, GA"
2010,769582038,"Amherst, MA"
2011,4870746429,"Los Angeles, CA"
2012,731918054,"Detroit, MI"
2013,322267088,Tulsa ok
2014,457789880,"Bayonne, NJ"
2015,730339356,Leeds
2016,984704372,"Chicago, United States"
2017,384610190,"Anglesea, Victoria, Australia"
2018,1327029696,"Atlanta, Georgia"
2019,1486900338,Tucson
2020,1965934214,"Ohio, USA"
2021,34597908,"Wethersfield, CT"
2022,1057058616,DIAルーム
2023,709356672,"Philadelphia, PA"
2024,349285620,New york
2025,20124975,United Kingdom
2026,4134105555,"Chester, England"
2027,201492023,Ottawa
2028,946534207,"Connecticut, USA"
2029,121323292,BSD City
2030,2390994114,Florida
2031,2711106523,"Portland, Oregon, USA"
2032,92284627,"Centerville, IA"
2033,15847706,Los Angeles via Nashville
2034,341613939,Colombia . Quindio Armenia 
2035,2408253447,NYC
2036,3006972121,"Brookhaven, MS"
2037,151046701,"Atlanta, GA"
2038,30736385,"Tyler,Texas"
2039,635607894,"Jeddah, Kingdom of Saudi Arabi"
2040,516039298,"Mapleton, Utah"
2041,1302398599,"Denver, CO"
2042,3536966836,"Albany, NY"
2043,69351923,"Spring Hill, FL"
2044,455757374,DC
2045,1318682611,FUKUSIMA
2046,2877274491,"Toronto, Ontario"
2047,219734511,ZARAGOZA
2048,62937238,"Brownsburg, IN"
2049,1274561568,St. Louis
2050,1115718410,"Orlando, Fl"
2051,1107760411,"Nashville, TN"
2052,2973400757,TOKATLI
2053,2705765582,NYC
2054,1415474364,Kingdom of Saudi Arabia
2055,213569461,"St. Louis, Missouri"
2056,371066314,Maine
2057,3506628072,"Vancouver, British Columbia"
2058,1180213783,"Ruma village, IL, USA"
2059,482070455,Nashville
2060,605494966,Wolverhampton
2061,2840240369,"Cincinnati, OH"
2062,3391698448,Sioux Falls
2063,312847436,BALTIMORE
2064,57970269,"Franklin, MA"
2065,232002638,michigan
2066,2422550636,"Madison, WI"
2067,16205542,"Yukon, OK"
2068,4360972093,Springfiuld Missouri USA
2069,41527215,"Virginia Beach, VA"
2070,4149221625,AKURE ONDO STATE
2071,257163491,Denver
2072,32648110,"Mount Shasta, CA"
2073,229285714,Tacoma
2074,3415830208,"New York, NY"
2075,504958936,Chandlers Ford
2076,2355791426,Orlando Fl
2077,64020342,"JHB, SOUTH AFRICA"
2078,3317330161,"San Antonio, Texas"
2079,627798576,Plymouth
2080,311250927,philadelphia
2081,373551249,"Long Island, NY"
2082,3177134348,"Santa Cruz, CA"
2083,316515519,Milwaukee
2084,2832836579,"Philadelphia, PA"
2085,461437395,Fresno CA
2086,29130760,Boston
2087,501149401,Maryland
2088,2383566204,Manchester United
2089,92678698,COLIMA
2090,48262058,"Rock Hill, SC"
2091,725986651,"England, United Kingdom"
2092,412460923,"Ocala, Florida"
2093,2577240445,"Kankakee, IL"
2094,590347638,Ottawa
2095,1426026127,Texas yalllll
2096,1517607624,"Austin, TX"
2097,236556153,"Northampton, England"
2098,2199888180,FLORIDA
2099,16619609,"Austin, TX"
2100,2428223156,"New York, USA"
2101,4786765158,"Florida, USA"
2102,1485558038,somewhere in northern michigan
2103,4855285493,"Gainesville, GA"
2104,1045483633,A BRONX TALE! *NEW ACCOUNT*
2105,2719131047,"New York, USA"
2106,376663335,NIORT
2107,72677182,"Poulsbo, WA"
2108,3168911510,"New York, NY"
2109,709116552,"Louisville, KY"
2110,103471390,jamrock
2111,34634499,Georgia
2112,2995826118,"Columbia City , US"
2113,86867443,COMO
2114,18205337,"Chicago, IL"
2115,2757647131,"Rome, Georgia"
2116,575098410,"Camden, New York"
2117,28330610,"Elkridge, MD"
2118,181692438,"Anacortes, WA"
2119,385456401,Chattanooga TN
2120,379249933,somerset ky 42501
2121,2720461647,MEDELLIN
2122,2522926528,Houston Texas 
2123,1601872476,#804 #RVA
2124,172104187,"Roseville, CA"
2125,395236954,BHOPAL
2126,2735814423,Baltimore
2127,251543233,"Dallas, TX"
2128,3132062566,"Macomb, MI"
2129,44248713,NEW YORK
2130,71578716,"California, USA"
2131,3907472912,"Missouri, USA"
2132,149298033,"New Jersey, USA"
2133,143669217,"Palm Harbor, FL"
2134,78491845,Rancho Cucamonga
2135,3187174208,"Columbia, MO"
2136,1866529394,PRAMBON NGANJUK EAST JAVA IND
2137,3387116884,LABADI AGYEMAN
2138,3432237981,"Ann Arbor, MI"
2139,2967443190,Chicago
2140,166175182,Georgia
2141,256257973,new york
2142,2273616344,"Dallas, TX"
2143,3194060154,"Minneapolis, MN"
2144,2820820537,"peoria,il"
2145,766076196,PRRISTINA
2146,360286934,"California, USA"
2147,325620670,"Florida, USA"
2148,2935590860,surabaya
2149,67330601,"Southampton, UK"
2150,3245040455,United Kingdom
2151,110852188,canyon country ca
2152,15223341,"California, USA"
2153,1170156666,"Arar, Kingdom of Saudi Arabia"
2154,258020309,Manchester
2155,461532773,queens
2156,37203022,"Oswego, NY"
2157,54824025,Ontario
2158,1325668818,Newark
2159,2824581496,"Virginia AL, USA"
2160,793579814,"Plant City, Florida"
2161,33430219,"Tulsa, Oklahoma"
2162,2447846286,Las Vegas
2163,75060589,"New York, NY"
2164,169482177,"England, United Kingdom"
2165,19677568,"San Francisco, CA"
2166,3221744016,"Long Beach, CA"
2167,485780764,"Aston, PA"
2168,261897528,miami
2169,731074880,New York City
2170,2585997060,Seattle
2171,370441191,"Grand Forks, ND"
2172,327502439,Nashville Tn 
2173,625105467,"Pass Christian, MS"
2174,583424322,downey ca
2175,193376090,Planet Earthh ♥
2176,33318421,"Portland, OR"
2177,348589136,"Kansas City, MO"
2178,240834092,Pittsburgh
2179,2341792303,"Brooklyn, NY & Stevenson, MD"
2180,35978519,"McAllen, TX "
2181,100314712,ARGENTINA
2182,20669682,norfolk uk
2183,341813347,Alexandria
2184,3172741235,"Atlanta, Georgia"
2185,500621448,USA
2186,332376260,"Phoenix, Az."
2187,288644530,USA
2188,1220296676,Fucking Macedonia.
2189,18736283,"Madison, WI"
2190,26761178,"Albany, NY"
2191,81930681,Manchester
2192,1438324152,near BANASURA SAGAR DAAM
2193,1002843211,"Harlingen,Texas"
2194,2884942383,"Denver, CO"
2195,17796593,New York
2196,436206762,"Bronx, NY"
2197,22560620,Parker
2198,122172831,"San Francisco, CA"
2199,408556956,BARCELONA
2200,424870018,Wichita
2201,431140375,New York City
2202,3848063474,"Colorado Springs, CO"
2203,342315687,"Duluth, MN"
2204,1036538460,salinas 
2205,16328322,"Austin, TX"
2206,346760717,"Huntsville, AL"
2207,516191863,Alabama
2208,348276369,Los Angeles
2209,358086760,United Kingdom
2210,2559432660,"Portage, Mi"
2211,472979062,#Georgia
2212,513079924,Fort Worth
2213,2240876612,surabaya
2214,4288324559,"St Petersburg, FL"
2215,594865003,GALATASARAY !
2216,266831508,"West Palm Beach, FL"
2217,188104681,brentwood
2218,390904265,"Austin, TX"
2219,577463658,New York City | New England
2220,118788967,Austin
2221,4903232720,"Austin, TX"
2222,131841555,vacaville
2223,3016411896,韓ドラ♡少女時代♡INFINITE
2224,157663970,Dallas
2225,50034404,Ohio
2226,392467219,"Chicago, IL"
2227,3331923141,"Florida, USA"
2228,126483573,COLOMBIA
2229,2779422710,"Dallas, TX"
2230,1963574460,"MEXICO, PUEBLA"
2231,19968783,"Canton, Georgia"
2232,566691214,AZ
2233,2346005533,"Toronto, Ontario"
2234,221195688,CALI-COLOMBIA
2235,56783149,"Woodlawn, VA"
2236,153844992,Northern Virginia
2237,3115551909,"Eure-et-Loir, Centre"
2238,35596695,"Bloomfield, CT"
2239,19025408,New York
2240,739977324,West Yorkshire
2241,1491412830,"Ephraim, Utah"
2242,2347068560,"Tennessee, USA"
2243,454379642,orlando
2244,2968080341,United Kingdom
2245,1079636546,"Illinois, USA"
2246,2568235558,"Staten Island, NY"
2247,2297369773,"Fort Collins, Colorado"
2248,55599373,"Saginaw,Michigan"
2249,2370835517,ADP AIRPORT ROAD GRS
2250,195133199,BRAZIL
2251,3382774708,Los Angeles California
2252,30997019,kings mountain
2253,319818236,North Carolina !
2254,310557102,"California, USA"
2255,414866123,"Long Island, NY"
2256,128727990,COLOMBIA 
2257,21093893,"Fresno, CA"
2258,245227197,IL for  now!
2259,1451701038,BOTSWANA
2260,1383016320,☑ INDONESIA
2261,3033315831,TWO FLOOR
2262,2681736743,Phoenix
2263,18735627,Georgia- USA
2264,2595343381,Wisconsin :-(
2265,230476594,Delaware
2266,194976049,WHERE EVER THE MONEY AT!!!!!
2267,2428180063,"Battle Creek, MI"
2268,2391082664,"Tipp City, OH, USA"
2269,437058523,"Tempe, AZ"
2270,1035636697,"SALTILLO, COAHUILA; MEXICO"
2271,1278151634,Leer
2272,109613795,Magallanes LIBRE..!!
2273,1123867051,"dayton,tx."
2274,459811973,"Chapel Hill, NC"
2275,64501184,Florida
2276,2496675433,"England, United Kingdom"
2277,2238504272,"Yorkshire, England"
2278,2543773110,"Reno, Nevada"
2279,4752039977,"Cincinnati, OH"
2280,1689163375,"Mississippi, USA"
2281,282484695,Virginia
2282,1201820982,"Toronto, Ontario"
2283,490853175,madera
2284,2501330349,port Elizabeth
2285,203009936,FIRENZE TUSCANY ITALY
2286,256342174,"Boston, Ma"
2287,21367100,"Las Vegas, NV"
2288,37798616,NYC | CHI | Dub V
2289,500463546,USA
2290,3359371325,"Colchester, England"
2291,228964700,"Anchorage,Alaska"
2292,148840979,"Colorado Springs, CO"
2293,355176046,SIDOARJO
2294,370640805,Indianapolis
2295,241697307,"CHICAGO,ILL"
2296,3173517779,828. NC
2297,390028978,"Athens, Greece"
2298,594604675,"Columbus, OH"
2299,14233238,"Texas, USA"
2300,260731453,BRUNEI
2301,235808781,Florida
2302,223051746,"Chicago, IL"
2303,3237523771,"Oregon, USA"
2304,2330832190,"Barceloneta, PR"
2305,240228247,"Tampa Bay, FL"
2306,358414906,"Greensboro, NC"
2307,98703298,Seattle - The Pacfic NW
2308,335069214,📍 United Kingdom 🇬🇧
2309,2761363626,Alabama
2310,3002119161,"Charlotte, NC"
2311,915789690,Indiana
2312,1340835344,COLOMBIA
2313,713094169,"Naperville, IL"
2314,479493387,rustington west sussex
2315,442547675,"Victoria Island, Nigeria"
2316,187222075,Virginia Beach
2317,3169619280,GALLE
2318,251954918,"Surabaya, Indonesia"
2319,84525825,"Seattle, WA"
2320,1368480673,Albany  NY
2321,404642014,"Long Beach, CA"
2322,268591772,samarinda
2323,64843395,"Talent, OR"
2324,350993238,Valence-DROME
2325,370404540,"atlanta, ga"
2326,518100318,Jackson Point
2327,1564774009,"Roanoke, VA"
2328,302322615,"Mohnton, Pennsylvania"
2329,1480365446,KIBRIS
2330,30817245,Los Angeles
2331,2944764799,"Chandler, TX, USA"
2332,1467457224,Piqua Ohio 
2333,504472598,"Makassar, INDONESIA!"
2334,3166701684,CALI GIRL3
2335,1233269756,"Minnesota, USA"
2336,3043691231,"Cameron, MO"
2337,382347478,Aurora Newmarket Innisfil Ontario
2338,3165225723,Staffordshire
2339,3891034275,"Chania, Greece"
2340,3165541642,"Paterson, NJ"
2341,175830044,BRASIL
2342,287242525,"Alexandria,Egypt"
2343,2149113045,"Paterson, NJ"
2344,316836021,"Fayetteville, NC"
2345,585021669,Wilmington Massachusetts
2346,49636390,"Whitehouse, Ohio"
2347,203239206,MEM 10
2348,159981103,San Francisco
2349,3452585357,Exo Planet 
2350,37191967,"Bainbridge, OH"
2351,18588649,Vancouver
2352,1202499338,"Rochester, NY"
2353,206925803,aRACAJU
2354,479827425,Connecticut
2355,2453005644,"Salt Lake City, UT"
2356,3243584124,San Diego
2357,37012798,"Chesapeake Beach, MD."
2358,860783653,"Forest, VA"
2359,326303861,MEXICO
2360,44835035,"Seattle,washington"
2361,1389909864,"Benton, AR"
2362,3257895506,"Syracuse, New York!"
2363,4428468352,"Youngstown, OH"
2364,2907456336,gainesville fla
2365,772695938,2415 W. Lincoln Ave Anaheim CA
2366,2764447161,"Macaulay trace, Claxton Bay"
2367,2406473619,Eastern PA
2368,2955398641,"Portland, OR"
2369,23123977,"cincinnati, OH"
2370,14350587,"Cincinnati, OH"
2371,3003169649,"Savannah, GA"
2372,2992461828,"New York, NY"
2373,318861641,Vancouver 
2374,279041319,USA
2375,227233266,"Beirut, Lebanon"
2376,2181339472,fleetwood 
2377,3039397752,"Lexington , United State"
2378,306825287,"Wales, United Kingdom"
2379,1227723841,LATINOAMERICA
2380,408829932,Boven Leeuwen
2381,399396352,"Silver Spring, MD"
2382,90876258,"Athens, Greece"
2383,700380182,California
2384,35942131,"Orlando, FL"
2385,2808430833,"Cincinnati, OH"
2386,1370991152,CHINA SÓQN
2387,1214327618,Atlanta ✈ Chicago
2388,264663858,Orlando/pahokee fl
2389,30572167,ND
2390,441128958,"Riyadh, Kingdom of Saudi Arabi"
2391,2197211386,AL- Qassim‏
2392,248485045,"Baton Rouge, LA"
2393,2845101185,Claxton bay
2394,3748038436,"Boston, MA"
2395,246394933,"Rhodes, Greece"
2396,1562908316,유저계 (@Soohyun_MS_user)
2397,187618846,"Maringá, Brasil"
2398,348587087,"Montego Bay, Jamaica"
2399,1174223641,PA
2400,418858712,"berkeley,calif"
2401,1246862563,"Lake Allatoona, GA"
2402,52633671,"Vermont, USA"
2403,2907964214,"seattle, bothell"
2404,23953924,"Upstate,NY"
2405,1950280171,Los Angeles CA.
2406,3315278424,"Missouri, USA"
2407,378917811,"Houston, TX"
2408,367687640,DELHI
2409,3267416041,"Vancouver, British Columbia"
2410,2783716165,"Pittsburgh, PA"
2411,1460307427,"Nether Providence town, PA, US"
2412,334104227,Philadelphia PA
2413,2476099093,ERBIL_IRAQ
2414,942383689,"Florida, USA"
2415,602432066,MNL
2416,554484874,United Kingdom
2417,2288086687,AROUND THE WORLD
2418,3666485429,"Northampton, England"
2419,358162533,"West Chester, PA"
2420,34501891,austin
2421,2710670555,"Wales, United Kingdom"
2422,834605846,"Orange City, IA"
2423,753765721,Miami Fl
2424,317130573,New Mexico
2425,142555132,Texas
2426,2357740950,Kingdom of Saudi Arabia
2427,290445931,MALATYA
2428,131175851,JAPAN!!!
2429,149847363,nottingham
2430,223142739,"Doylestown, Pennsylvania"
2431,3309270031,"Carthage, MO"
2432,338700290,San Francisco
2433,2222348305,san jose del palmar
2434,3316706185,"Toowoomba, Queensland"
2435,898428343,"St Petersburg, FL"
2436,540148591,"British Columbia, Canada"
2437,1053637136,"Findlay, OH"
2438,1102377457,"Atkins/SNC global, Mcr based"
2439,1402524380,samarinda
2440,426931552,Bristol
2441,487884190,"Hooper Bay, AK"
2442,525841084,Miami
2443,3301489779,"Kent, UK"
2444,21049426,Austin
2445,518267698,"United Kingdom, Chudleigh"
2446,27919279,"Belle, MO"
2447,1486283048,Los Angeles
2448,146885131,USA
2449,889667773,"Inglewood, CA"
2450,600362211,"Columbia, TN"
2451,338955531,Phoenix
2452,2962792367,Philadelphia 
2453,2865335619,"United States, Maine"
2454,243006942,"Hollywood,CA"
2455,27697789,"El Segundo, CA"
2456,1627383578,"United States, Delaware"
2457,1630520078,"Piedmont, CA, US"
2458,1430599854,"Richmond, VA"
2459,3090047524,Los Angeles
2460,208609487,COLOMBIA
2461,861240578,"Cambridge, UK"
2462,2245533126,"Bristol, England"
2463,1534386553,▲In the SHINee World 태국
2464,270714559,New York City
2465,321172879,chicago/rockford
2466,19376287,"Atlanta, GA"
2467,2335735718,Murrieta
2468,908989153,Cincinnati 
2469,265587349,houston TX 
2470,626266893,"Pensacola, Florida"
2471,4900162990,"Bello, Colombia"
2472,513879192,USA
2473,2640447667,"Omaha, NE "
2474,27154248,Pennsylvania
2475,1135710493,"Jackson, Mi "
2476,427572683,northampton
2477,42901731,new york city
2478,3322470561,NOLA
2479,502345989,Philadelphia
2480,250029681,"Choctaw, oklahoma"
2481,380816052,RANTEPAO/TATOR
2482,28442719,South Jersey
