,ID,location
2483,1247443759,"union city, tn."
2484,1007661522,Indiana
2485,378279403,"Indiana, USA"
2486,76670690,Chicago
2487,1115580907,Woodland hills
2488,2980537466,"Santa Cruz, CA"
2489,715566258,"Los Angeles, ca"
2490,2319527425,Indiana
2491,67429454,san antonio/college station TX
2492,975648702,"Hollywood, CA"
2493,618572304,. . .LINDHAVEN. . . 
2494,19225486,"Bend, Oregon"
2495,3011296026,INDIA
2496,2412494411,KSA - Al Madinah
2497,184164164,Buenos Aires / CDMX / Seattle 
2498,173156967,BANDUNG
2499,305643682,Alabama
2500,265363451,LA baby
2501,103948170,"Los Angeles, Ca"
2502,2828861796,"Georgia, USA"
2503,3728166852,"Denver, CO"
2504,75199088,orange county
2505,345559619,MDQ
2506,948364885,ATALANTA
2507,1068191802,Indiana
2508,2598411516,CA
2509,2943333124,"Palmdale, CA 93550"
2510,265638910,The bay
2511,1704913046,"Flint, Michigan"
2512,2499056005,"Columbus, NJ"
2513,356206215,Richards bay
2514,1527731251,Davenport
2515,241004514,New York
2516,56267925,california
2517,376206023,BLITAR©mgs
2518,104138080,RECIFE-PE-BRASIL.
2519,151171493,Bellezalandia
2520,489750599,Leeds
2521,283577368,Chicago
2522,2244355669,"Charlotte, NC"
2523,110817232,Florida
2524,3387417791,"New York, USA"
2525,602448083,VZLA.
2526,862341414,"miami, FL"
2527,517174927,"St Petersburg, FL"
2528,328285521," with my kaylee pooh ,"
2529,297091936,"Miami, FL"
2530,502367351,new jersey
2531,297124277,Bronx NY
2532,53223629,"Arizona, USA"
2533,217020225,BARCELONA-SPAIN
2534,1581469080,USA 
2535,899112074,"Duluth, MN"
2536,3299506022,"Bloomington, IN"
2537,35425932,"Baton Rouge, la"
2538,9381942,Georgia
2539,877862300,Manchester
2540,2230872691,"Hurricane, Utah"
2541,363755997,"New York, NY"
2542,444099104,"England, United Kingdom"
2543,2914376736,"Forks, Seattle"
2544,45452607,"Palo Alto, CA"
2545,28230185,FW Texas
2546,49460645,USA
2547,304060554,"Stockholm, London and Norfolk"
2548,31262077,"Tampa, FL"
2549,172418793,"FLORIDA,TAMPABAY"
2550,1355542122,Malibu California
2551,4876260761,"Lock Haven, PA"
2552,518101720,"Seattle, WA"
2553,353234654,"Four Marks, Alton, Hampshire "
2554,316874657,new orleans
2555,362718767,COLOMBIA
2556,1373011159,Pennsylvania 
2557,1125665084,"Portland, OR"
2558,2758998727,USA
2559,251417034,New York
2560,499281370,Santa Ana
2561,24538754,"Copper Mountain, Colorado"
2562,1903226898,apopka florida
2563,190351858,idaho
2564,67983030,"Belém,PA"
2565,57835983,Georgiaaa
2566,2840645745,Mooresville
2567,479025383,West Palm Beach FL
2568,293025172,Ohio
2569,36378695,"Providence, RI"
2570,282103057,♥ SAUDI ARABIA ♥
2571,2671641167,United Kingdom
2572,436711250,"Colorado, USA"
2573,528011461,Michigan
2574,466385801,Manchester
2575,634050726,MÉXICO
2576,2500345205,"Oklahoma, USA"
2577,305757703,Rock Hill SC
2578,619048193,MS
2579,617722467,"Red Lodge, Montana"
2580,2200685096,columbus oh
2581,121689504,LIMA - PERU
2582,72790864,"Pocatello, ID"
2583,10103782,"Los angeles, Chile"
2584,1325885857,Chattanooga 
2585,2524440399,PHX Arizona 
2586,1900145372,Butterwoth
2587,564054056,louisiana
2588,1025921022,KARTAL
2589,3254262136,"Pittsburgh, PA"
2590,22480246,Somerset
2591,425434054,California & Florida
2592,54683044,"Detroit, MI"
2593,22287747,"London, United Kingdom"
2594,3589324341,"Linthicum, MD"
2595,36102259,"orange county, ca "
2596,3325322721,Robbing OPRAH
2597,356389430,"Detroit, MI"
2598,3837669677,"Chantilly, VA"
2599,2918073145,"Los Angeles, CA"
2600,307664916,"JED,KSA"
2601,3006439833,united kingdom
2602,70164518,ARG
2603,400302931,"Alabama, USA"
2604,1112540959,Lark Lane Old Police Station
2605,165675984,LALITPUR
2606,7365642,SF Bay Area
2607,151445547,MALAYSIA
2608,156808957,in tha boogie dowm bronx
2609,3355065849,"Washington, England"
2610,604212247,"kansas city, usa"
2611,1144567242,Chicago
2612,364300947,"Tulsa ,Ok"
2613,1375055234,"Belluno, Veneto"
2614,19514528,California
2615,554498944,Youngstown OH
2616,270531022,michigan
2617,1092325934,"New York, NY"
2618,201345406,cleveland ohio
2619,163923818,sECRETpLACEoFtHEmOSThIGHgOD!
2620,316974613,"Kansas City, MO"
2621,117962412,"Philadelphia, PA"
2622,1662101576,"Melbourne, Victoria"
2623,739752858,"Cape Girardeau, MO"
2624,343522390,Harrismith
2625,158519114,"maringa, pr"
2626,2936236352,killeen 
2627,1222051015,Seaton
2628,2346403399,Birmingham
2629,1677595064,BANTARWUNI
2630,194695274,"Toronto, Ontario"
2631,45172861,New York
2632,785523036,california
2633,397129013,California! 3
2634,49634138,Baylor
2635,4771144514,"Alaska, USA"
2636,79835295,Floridaa
2637,1029834318,Los Angeles
2638,1267696694,"Essex, Obvs"
2639,796745684,United Kingdom.
2640,2758817020,"Boston, MA"
2641,1304347040,Irvine
2642,1694517864,"Atlanta, GA"
2643,52987016,USA
2644,288994734,"Harrisburg, PA"
2645,304733147,BAYAMON
2646,50724211,In Texas
2647,2466212293,"Joint Base Lewis-McChord, WA"
2648,313442284,"Jacksonville, Fl"
2649,286877384,CALOOCAN PH !
2650,175455710,sleeping on mom's couch
2651,4469268339,Kingdom of Saudi Arabia
2652,2294632549,"Massachusetts, USA"
2653,548607343,MEDAN
2654,3252743984,"United States, Illinois"
2655,2757040999,"California, USA"
2656,46808049,"USA, Utah"
2657,75496615,España y LATAM
2658,188832049,BRASIL
2659,338885951,"Surabaya, East Java, Indonesia"
2660,3376886469,Phoenix
2661,3072894694,New port richey florida
2662,575383052,new york Usa 
2663,204190771,"New York, NY"
2664,39808803,Babylon
2665,512525785,USA
2666,78053609,jersey but now fla!
2667,548073541,"Seattle, WA"
2668,141211147,"Fort Dodge, IA"
2669,81390091,Chicago/ Puerto Rico
2670,359201111,Palhoça/SC
2671,1253954431,"Portland, OR"
2672,1015176830,from JAPAN TOKYO
2673,235493431,Manchester! 
2674,897068545,"Austin, TX"
2675,18977574,"Rochester, NY"
2676,4440391073,Kingdom of Saudi Arabia
2677,223176041,leek haregate
2678,200966083,North Carolina
2679,2966579446,"San Diego, Venezuela"
2680,25227211,"Daytona Beach, Florida"
2681,3334821171,"Tennessee, USA"
2682,166224657,"Huntersville, NC"
2683,1176718728,Birmingham
2684,2572207553,"Florida, USA"
2685,233604821,"New York, NY"
2686,279384325,"Portland, OR"
2687,3103671954,"High Springs, FL"
2688,2273709559,"Houston,Tx"
2689,726349428,ontario
2690,3428990753,"Argentina, Santa Fe"
2691,2493738336,los Angeles
2692,1130816347,"Castleton,Vermont"
2693,2598119330,"Mason, OH"
2694,599718798,Edinburgh 
2695,1636673604,United States - Maine 
2696,1582810548,"Kansas City, MO"
2697,3293674522,"Virginia, USA"
2698,475610941,"St. Petersburg, Russia"
2699,2148180919,"DFW, Texas"
2700,743183437,Türkiye / ELAZIĞ
2701,2865321730,"United States, Alaska"
2702,1104196658,"Scotland, United Kingdom"
2703,2912158177,"Mount Olive, NC"
2704,538408694,Florida
2705,2806075696,"CANADA, Montreal "
2706,66431219,"Wilmington, NC"
2707,419807052,Azerbaydjan
2708,445544162,mEXICO
2709,589627968,"Floridablanca, Colombia"
2710,397621143,CHICAGO IL
2711,134269785,"Arcata, CA"
2712,305853727,peking
2713,1500460219,"milwaukee,wi"
2714,1588198747,MOROCCO
2715,1923379873,♡new jersey♡
2716,2369409770,*I love you austin*
2717,1618708166,"Milwaukee, WI"
2718,283342793,"Phoenix, AZ"
2719,423832967,Fort Madison
2720,93656547,"Las Vegas, Nevada"
2721,256773040,"Brainerd, TN USA"
2722,317136304,COBIJA-PANDO-BOLIVIA
2723,2583881906,"North Stonington, CT, 06359"
2724,29112640,1407 Graymalkin Lane
2725,3194596985,"Milwaukee, Wisconsin"
2726,174608821,the woods
2727,2778391407,Santa Fe
2728,1535654438,"California, USA"
2729,131577825,Lexington
2730,65087144,Maryland and Florida
2731,2653001816,Atlanta
2732,2717103881,Somerset
2733,24978581,"Houston, TX"
2734,2230868707,"Nashville, TN"
2735,71470380,"Jamestown, ND"
2736,30116360,"Mead, OK "
2737,236160791,Miami
2738,202354518,"Dallas, Texas"
2739,2577046560,"Bayside, Queens"
2740,156291433,Planeta Rica Cordoba
2741,1617699704,QUILLA
2742,2355233558,Philadelphia
2743,2918254124,"Pullman, WA"
2744,271563643,Brentwood 
2745,351562427,"Asheboro, NC"
2746,1184086651,"Hollywood, California"
2747,372034291,Arkansas
2748,3013689936,"Abilene, TX"
2749,935971266,#COMMONWEALTHLIFE #VA #3WE
2750,2993847226,"United States, West Virginia"
2751,228859011,"York, SC, USA"
2752,333280583,georgia
2753,1239946016,willowfountain kwatomu
2754,336786804,New Orleans
2755,610150484,Irving/ATX 
2756,625978123,"Atlanta, GA"
2757,167557315,MEXICO
2758,50086235,"Orlando,Fl"
2759,1027772940,Oklahoma
2760,126649239,Bristol
2761,934332596,"Bellshill , glasgow "
2762,1844946517,miramar florida 
2763,31348680,"San Antonio, TX"
2764,1336264662,Austin
2765,21393860,New Jersey
2766,131022613,"Westminster, Colorado"
2767,2337363782,ISMAILIA
2768,969286723,Statesville NC
2769,3194572162,"Tallinn, Estonia"
2770,2213508637,Northern Virginia
2771,50416498,Pennsylvania
2772,463914929,Franklin
2773,395488273,"Kingston upon Thames, London"
2774,1026324968,Nashik
2775,103757998,"portland, oregon"
2776,286763621,BARQUISIMETO-VENEZUELA
2777,1153675478,Fresno
2778,320559670,"Minneapolis, MN"
2779,2932795417,"Saxtons River, VT"
2780,3642020355,"Coleman, FL"
2781,948436686,New Jersey
2782,926425916,"Six Nations (Part) 40, Ontario"
2783,543713428,MEDELLIN
2784,519635499,League City Tx
2785,21300612,"St. Louis, MO"
2786,430773936,"Halesworth, Suffolk UK"
2787,175988139,"Corpus Christi, TX."
2788,3291046074,"Archdale, NC"
2789,37271367,"SRQ, Florida"
2790,4837695975,Duval
2791,138098162,"LHR/MDN, PK"
2792,624164607,Essex UK
2793,92609819,"Missouri, USA"
2794,897989126,MEDAN
2795,575084947,INDIA
2796,1004609352,DUNFERMLINE - UK Wide
2797,258856255,bristol
2798,2269420436,california
2799,2209580336,NYC
2800,62659469,Hopefully On The Lake
2801,711162534,Stalking JLS like a pedo...:o
2802,51261203,Los Angeles
2803,2421128899,"Sacramento, CA"
2804,1022392111,"San Diego, CA"
2805,532741997,SANTA FE ARGENTINA
2806,348094474,South Yorkshire
2807,129949822,"Quito, Cumbaya"
2808,31323992,Harrisburg PA
2809,944732131,"Boise, Idaho"
2810,136563161,Georgia
2811,1013633750,"Leander, Texas"
2812,196044044,United Kingdom
2813,327118382,"New Jersey, Bridgeton"
2814,363645464,"Puerto Rico, USA"
2815,906723540,Nottingham
2816,52893956,California
2817,176085513,"Springfield, IL"
2818,4862706081,"New York, USA"
2819,170211028,for lauderdale fl
2820,55022068,"Michigan, USA"
2821,1398529489,Brooklyn / Portland / São Paulo / Belgrade / Rio de Janeiro / Copenhagen
2822,359824016,"Las Vegas, Nevada// SIN CITY"
2823,185966638,"Covina,CA"
2824,4318975755,"Marietta, GA"
2825,65037497,CONTAGEM MG
2826,157202784,"san diego, california"
2827,3082593150,"Everett, WA and Snohomish Co."
2828,1579341000,modesto. 209. 
2829,106213619,North Carolina
2830,386242446,"Tempe, AZ"
2831,31038015,"Huntsville, AL"
2832,3315461090,"Santa Monica, CA"
2833,285214948,"Jersey Shore, NJ"
2834,2847779659,"North Las Vegas, NV"
2835,1389925632,BOSQUES NORTE
2836,22738880,"Vancouver, BC"
2837,436948098,Maryland
2838,952267464,Worcestershire
2839,1188489386,DeeAS!@112g
2840,3178833895,"Seattle, WA"
2841,2894023909,"Carson, CA"
2842,767831648,"Garden City, Missouri"
2843,499475999,USA
2844,4795112646,"Cheswick, PA"
2845,2203262300,"Cary, NC"
2846,503478686,Chicago
2847,2402958127,Surabaya
2848,121069971,"Oxford, United Kingdom"
2849,19491857,"Brooklyn, NY"
2850,76073074,"Cincinnati, OH"
2851,2946668307,"La Florida, Chile"
2852,2562123609,California LA
2853,3643747813,SHIZUOKA
2854,3205823399,"Orlando, FL"
2855,523811262,davidson county
2856,54942283,"Oshawa, Ontario, Canada"
2857,853310323,"Edinburg , Tx"
2858,1555734122,Waterbury
2859,527492301,"Thailand , USA , Laos"
2860,2493610255,"Seattle, WA"
2861,54022698,"RAdCliff,kENtUCkY"
2862,834382250,"New York, USA"
2863,2175244056,"Houston, TX"
2864,106207705,NC
2865,587923410,"AGRI,Türkiye"
2866,328546002,"Los Angeles, CA"
2867,351072058,"Atlanta, GA"
2868,3173410990,"Miami, FL"
2869,65669325,"Tampa, Florida"
2870,196672355,monterrey nuevo leon
2871,353477631,North Carolina
2872,538602553,"Tampa, FL"
2873,261230261,"SAONER,NAGPUR,MAHARASHTRA"
2874,182747057,BURUNDI
2875,2306366258,Sanborn North Dakota.
2876,274065009,"Florida, USA"
2877,577587796,"Nashville, TN"
2878,2761129051,Persia. | Storybrooke.
2879,516098889,Oklahoma
2880,216482398,"Bowling Green, Kentucky"
2881,274298252,"Tampa, Florida"
2882,16118511,PA
2883,1536302059,"Atlanta, GA, USA"
2884,242564960,Lima Ohio
2885,4452114453,"Florence, Tuscany"
2886,242347766,"Odessa, Texas"
2887,918618614,Fort Worth
2888,431969682,maringa
2889,1896389430,Gauteng Johannesburg tsakane
2890,110449681,Staffordshire
2891,2180615793,KSA
2892,606224199,"Wichita Falls, TX"
2893,196318323,New York
2894,4048414283,"Texas, USA"
2895,1567154815,"Palisade village, NE, USA"
2896,2417434376,USA
2897,2418867567,"Wooster, OH"
2898,3890822067,Asheville NC 
2899,560952458,Indiana 
2900,263799341,STALKERVILE 
2901,600595356,"new orleans,lousisana"
2902,2443706348,Stoke ST1 3SD
2903,268059228,"The Woodlands, TX"
2904,710844044,HYDARABAD
2905,112953087,"PE, CO, ES, IL US"
2906,704174509,United Kingdom
2907,141080893,Phoenix  AZ
2908,409581936,Wakefield
2909,38353885,Bay Area
2910,359757408,New Haven
2911,553439209,"RAJA PARK,JAIPUR"
2912,396333360,"Pittsburgh, Pa"
2913,584356191,Poetry Texas
2914,2214638489,"Moncton, New Brunswick"
2915,240768302,"Baltimore,MD"
2916,40610674,Texas
2917,746635885,KOTA ANGGERIK
2918,179170358,"North Las Vegas, NV"
2919,2686596438,"Houston, TX"
2920,41379663,"Cincinnati, Ohio"
2921,1061764760,"GUALEGUAYCHÚ, ENTRE RÍOS"
2922,221829273,USA
2923,20455095,San Francisco
2924,493844040,San bernardino CAL
2925,322508940,Kent/Austria
2926,2374397077,Maxton North Carolina
2927,549596839,"Maryland, USA"
2928,18625851,el sereno
2929,606070907,"rialto,  ca"
2930,3006650680, Joinville SC
2931,160800022,"San Antonio, TX"
2932,66025822,utah
2933,2777235849,"francisco alvarez,Moreno"
2934,2876490190,"Toronto, Ontario"
2935,210811546,"Essex, England"
2936,92144494,Denver
2937,1531036980,"Georgia, USA"
2938,31779783,"Pekin, Illinois"
2939,189037218,Tucson
2940,496161081,ocean city 
2941,29267896,"De Witt, AR"
2942,603476230,Florida
2943,601165231,"California, USA"
2944,2814639775,"Manchester, England"
2945,237317747,"Atlanta, GA"
2946,32852265,tyler texas
2947,1135821906,Uruguay(mercedes)
2948,291850720,Staffordshire
2949,304760869,ATLANTA
2950,2784357819,"Scotland, United Kingdom"
2951,1491771168,"Fort Worth, TX"
2952,221643160,Alaska
2953,4106481737,75 North St. Pittsfield
2954,564039676,ALAIN♡!
2955,209467528,surabaya
2956,2484467940,"Georgia, USA"
2957,3316879064,"Melbourne, Victoria"
2958,325164428,"Honolulu, Hawaii"
2959,35141987,"Cleveland, OH"
2960,25174551,Florida
2961,510674424,GA
2962,710068508,"Sparta, MI"
2963,4813232545,"San Diego, CA"
2964,263301056,"VERACRUZ, MEXICO"
2965,2313671449,"Birmingham, AL"
2966,982238630,tizi ouzou/algerie
2967,516769229,"Westchester, NY"
2968,402361064,birmingham
2969,1499677171,"Baha, Kingdom of Saudi Arabia"
2970,1864374738,"Samoa, CA"
2971,29985932,"elkhart,indiana"
2972,20475685,"Holly Springs, NC, USA"
2973,229180499,detroit
2974,616800542,"Argos town, IN, USA"
2975,127377326,"Tampa, Florida"
2976,561479162,"MAKKAH,Saudi Arabia"
2977,41975562,"Edwardsburg, MI"
2978,956682842,"Valdosta, GA"
2979,635414383,ALICANTE
2980,2200471982,USA
2981,20761727,"Severn Beach, Bristol."
2982,1228252788,"Jacksonville Beach, FL"
2983,441461331,"Grand Ledge, MI"
2984,1403713130,"Dunmore, PA"
2985,2462165436,Manchester
2986,319727540,THIRUVANANTHAPURAM
2987,3093859977,"Louisiana, USA"
2988,3166102353,"pawtucket, rhode island"
2989,75999432,"Los Angeles, CA"
2990,490746253,RI
2991,52222987,"Littleton, CO"
2992,21808323,"Seattle, WA"
2993,278917904,"Salt Lake City, UT"
2994,270016751,"Missouri, USA"
2995,835235695,Los Angeles
2996,1278448640,"uniontown, pa"
2997,3064099959,"Nanuet, NY"
2998,822881382,Sidoarjo-Surabaya
2999,2722855232,"Texas, USA"
3000,2312053747,surabaya
3001,2416489460,"Boca Raton, FL"
3002,51149914,AZ
3003,201257163,Atlanta
3004,83617266,"21 miles from Detroit, MI"
3005,70700387,"Levittown,NY"
3006,37465407,"Indiana, USA"
3007,3565121298,"Honolulu, HI"
3008,2943198857,"Sulphur, LA"
3009,711082327,Florida
3010,2861120602,ATLANDIDA
3011,301824403,"Memphis, TN"
3012,2324148916,BENİ TAKİP ETTTT ;)))
3013,2151125730,Arkansas
3014,4336563497,"Fayetteville, NC"
3015,17952448,Southern California
3016,90064758,MIAMI FL
3017,61309216,San Diego
3018,77222473,INDONESIA
3019,222134464,"Jacksonville, Oregon USA"
3020,82273104,"California, USA"
3021,3386049365,"San Francisco, CA"
3022,2711585664,Surabaya
3023,2223298966,Birmingham
3024,106863095,"Manchester, NH"
3025,2402152418,"Houston, TX"
3026,2168750058,SV - AU - DESC
3027,455400556,"Jacksonville, IL"
3028,17294409,"Arcadia, Florida"
3029,435246869,"St. Louis, Missouri"
3030,420564044,"Seattle, Washington"
3031,1880816017,New York
3032,3357053812,1D will follow me soon.
3033,179719473,Scranton:) PA
3034,1332145831,"Caryville town, FL, USA"
3035,126671057,"SEOUL,KOREA"
3036,29012651,Nationwide-USA
3037,2486057617,Birmingham
3038,536606165,Red Hour Films - Los Angeles
3039,343708251,clovis
3040,945037640,"Portsmouth, OH"
3041,570378335,Beaverton ON
3042,3067878795,Sector Zapara Av.5 #57A-28
3043,317102799,863-850-South Florida
3044,35949716,"Louisville, KY"
3045,2176341901,Indiana
3046,373691052,Charlottetown
3047,4662447868,Monterrey Nueva York
3048,94352043,"Michigan, USA"
3049,2592972565,"Arizona, USA"
3050,226129425,Kentucky
3051,177659385,Kingston 
3052,981520957,"Florida, USA"
3053,407140791,KAITHAL (HARYANA)
3054,219695387,england Cambridgeshire march x
3055,53429521,North Carolina
3056,4891983520,SAKARYA ADAPAZARI
3057,124332817,cleveland
3058,122484909,"Philadelphia, PA"
3059,981995214,Miami 
3060,1608055554,"United States, Utah"
3061,38377869,Tuscaloosa
3062,3294698687,Birmingham
3063,2885253364,/MNL PH/
3064,288179293,Idaho
3065,2178722029,San Marcos
3066,310672768,📍 USA 🇺🇸
3067,3013251922,"California, USA"
3068,2865877073,"United States, Arkansas"
3069,208192482,virginia
3070,4198136788,"1471 E Osceola Pkwy, Orlando"
3071,1651496191,"117 w9th, ste1102 - LA, 90015"
3072,1554034964,"Ontario, Canada"
3073,483646939,springfield virginia
3074,30393421,"Miami, Florida ☀"
3075,57814373,"Arkansas, USA"
3076,3369285287,United Kingdom
3077,1855066556,"New Orleans, LA"
3078,1046879640,"Las Vegas, Nevada"
3079,75361370,"Denver, CO"
3080,361648529,"Phoenix, AZ"
3081,389751619,Texas
3082,385027078,"Greenville, SC"
3083,422096333,RIO DE JANEIRO
3084,535328868,KENYA
3085,1274786306,YOZGAT / BURDUR
3086,1853198989,Santa Cruz de la Sierra
3087,174130006,"Tempe, AZ"
3088,2869880873,NYC
3089,1515620131,Surabaya - Indonesia
3090,3127833030,chico ca
3091,935949902,Boston
3092,2471600222,California
3093,1296575402,"Denver, CO"
3094,396155704,"Virginia Beach, VA"
3095,1151196612,"Cape Coral, Florida"
3096,108842825,serravista 
3097,333646843,"Dallas, Texas."
3098,862102663,MOTRIL /GRANADA
3099,562467914,Texas
3100,3332850550,Connecticut
3101,363076018,Pauls Valley Oklahoma
3102,29494571,"hattiesburg,mississippi"
3103,587718570,"Corning, NY"
3104,46533165,New York
3105,395330139,West Virginia
3106,100683675,Florida
3107,1535238001,"Tempe, AZ"
3108,1531048651,PALOPO
3109,130602199,Gloucester :-S
3110,3128150027,"Toronto, Ontario"
3111,1961623868,United Kingdom
3112,2281028269,S.W Michigan
3113,375196859,CANCUN QUINTANA ROO
3114,15297727,"Richmond, VA"
3115,180656662,En el terreno de juego.
3116,144297341,"Boston, MA"
3117,3060002617,"Grand Prairie, TX"
3118,189339704,VGP -BRASIL
3119,2434296541,"Batavia, IL"
3120,1666236330,T.NEVES / ZONA OESTE
3121,120213355,tHEHKSZKDCFHK
3122,2233840612,"TURIN,ITALY"
3123,2901700417,"CANADA, Richmond "
3124,321736030,Santa Cruz do Capibaribe
3125,883885933,BRASIL
3126,4905656234,"California, USA"
3127,414216449,"Toronto, Ontario"
3128,4834280422,"Thorndale, PA"
3129,1026657992,Abilene tx
3130,139966067,"Berwyn ,ALBERTA"
3131,1041612152,"Denver, NC"
3132,589427952,Chicago
3133,487397599,Ivy League
3134,53686606,"Las Vegas, NV"
3135,409519080,"Gainesville, FL"
3136,495421106,North Carolina ( :
3137,1297285430,"Linden, MI"
3138,898972292,San Diego
3139,152382768,VALENCIA VENEZUELA
3140,100394214,Kentucky
3141,3788219653,South Dakota
3142,404203012,rocky hill
3143,1217681161,Los Angeles
3144,187904324,BOLIVIA
3145,3248442356,"Houston, TX"
3146,452383079,"Jersey Shore, bitch!"
3147,833672467,"Philadelphia, PA"
3148,584311809,Nebraska
3149,4179344993,"Windsor, Ontario"
3150,1921719572,Somerset
3151,2505908049,"Lexington, Kentucky, U.S.A."
3152,3957441563,"Brampton, Ontario"
3153,50944033,Florida
3154,246698316,USA
3155,1556485327,"Visalia, United States"
3156,105301975,USA
3157,2419557296,idahoington
3158,522100396,Surabaya
3159,2400655015,DFW Texas
3160,1034772222,TERNATE MALUKU UTARA
3161,742815036,surabaya
3162,2597541300,Macassart
3163,343109606,"Portland, OR"
3164,518368730,"Ventura, Cali"
3165,586188677,BLITAR
3166,228730305,"Florence, Italy"
3167,119948316,Martinique
3168,332422942,United Kingdom
3169,230531419,USA
3170,905763494,KOCAELİ
3171,488756975,"Charlottesville, VA"
3172,615537838,"Sheffield, South Yorkshire"
3173,71848355,Kentucky
3174,3434478717,Texas
3175,290726204,San Diego
3176,516051723,i live in livingston nj
3177,2437677162,wilson NC
3178,117700179,"west yorkshire, UK"
3179,3427194165,"Swansboro, NC"
3180,2350641446,"Florence, Italy"
3181,42300786,Northampton 
3182,44428467,"Hamilton, Ontario, Canada"
3183,458107671,SC
3184,2743713819,"Georgia, USA"
3185,17102375,"Phoenix, AZ"
3186,2905862606,"Portland, OR"
3187,123257521,KOREA.seoul
3188,3294701268,"Reading, England"
3189,3343277290,"Massachusetts, USA"
3190,519833919,Newnan Georgia
3191,123080411,Oklahoma 
3192,1268430608,"Lushton village, NE, USA"
3193,84951482,"New York, USA"
3194,35545355,"Keystone Heights, Florida"
3195,17883934,CT
3196,1013967037,Texas usa
3197,3888863525,"Kalamazoo, MI"
3198,47487839,USA
3199,1308927960,"Los Angeles, CA"
3200,182833000,CELAYA
3201,141812710,USA EveryCity
3202,3598773914,USA
3203,3952218437,"35 Harvard rd. Guelph, Ontario"
3204,2738993251,San Francisco
3205,28210666,Henderson Nevada
3206,38978866,Concord CA
3207,2927440039,"Newman, CA"
3208,53979893,"Chico, CA"
3209,263907640,Eugene Oregon
3210,2183180255,New York
3211,579125784,WA
3212,706817613,Detroit Paradise
3213,3092778641,"New York, NY"
3214,170407398,"Boca Raton, FL"
3215,3274759471,"Amarillo, TX"
3216,1072861098,"Fairbanks, AK"
3217,2300278836,"Atlanta,GA"
3218,924508482,"Tulsa, OK"
3219,630631921,CA
3220,28987162,"Pinellas Park, FL"
3221,1493237514,"Richmond, VA"
3222,29695250,"Houston, TX"
3223,2213345023,"North Augusta, South Carolina"
3224,16794842,"Los Angeles, CA"
3225,490692356,San Diego
3226,3330398873,new york
3227,2496504062,Manchester
3228,992076643,"Keene Ontario,Canada"
3229,2757953347,USA
3230,81652725,"New York, USA"
3231,262499830,california usa
3232,257531474,"Clearwater, Fla"
3233,1636025473,Hampton in Arden
3234,37314848,Boston
3235,1080051626,"Grenoble, France"
3236,2191964146,New York
3237,3008909453,"San Diego, CA"
3238,509076376,Baltimore
3239,1854743198,NIGERIA
3240,274806055,"Seattle, WA"
3241,1067729678,Texas 
3242,1154743244,RIAU
3243,81191714,"Lincoln Park, NJ"
3244,1382945755,Woodbury Minnesota
3245,3132380125,"San Jose, CA"
3246,4832073113,"Atlanta, GA"
3247,613900619,TRENTON
3248,207704613,"Durham, NC"
3249,2535726710,"Portland, Oregon"
3250,436690697,"Jubail Industrial City, Kingdom of Saudi Arabia"
3251,1251780667,NASIK
3252,242098284,"Cedar Rapids, IA"
3253,2894161685,"Elizabethtown, PA"
3254,257824835,"clarksville, tennessee"
3255,140822555,MIAMI-DADE
3256,311055445,Alcorn State/Wayne County
3257,164344116,"Toledo, Brasil"
3258,408203197,"Gulf Shores, Alabama"
3259,852540931,"Denver, CO"
3260,1064862170,"Jammu, Jammu & Kashmir, INDIA"
3261,560319631,"Salem, India"
3262,2471721730,Baycity Michigan Go Wings!!
3263,261244898,INDIA
3264,112657154,Ha'apai TONGA
3265,2198355288,"Basildon, Essex, England"
3266,358633974,Lowell MA
3267,350351639,Palatine IL
3268,437203805,San Marcos California
3269,105872631,United KingDom
3270,66909340,"Phoenix, Arizona"
3271,376489612,BRASIL
3272,1558716656,la concordia
3273,1183641234,Kingdom of Saudi Arabia
3274,4341758114,Sacramento
3275,1428037524,Missouri
